query_uid,component_id
fever:23296,fever_dep_00022
fever:181629,fever_dep_00003
fever:134387,fever_dep_00211
fever:110681,fever_dep_00097
fever:72446,fever_dep_00399
fever:145572,fever_dep_00288
fever:787,fever_dep_00313
fever:23605,fever_dep_00415
fever:24258,fever_dep_00416
fever:140083,fever_dep_00253
fever:60720,fever_dep_00269
fever:183127,fever_dep_00175
fever:121517,fever_dep_00276
fever:37557,fever_dep_00139
fever:89875,fever_dep_00417
fever:92641,fever_dep_00022
fever:12683,fever_dep_00133
fever:117447,fever_dep_00418
fever:124736,fever_dep_00063
fever:204651,fever_dep_00138
fever:186998,fever_dep_00017
fever:73436,fever_dep_00181
fever:80054,fever_dep_00026
fever:208149,fever_dep_00164
fever:157546,fever_dep_00354
fever:54959,fever_dep_00264
fever:93018,fever_dep_00253
fever:23967,fever_dep_00127
fever:17847,fever_dep_00419
fever:161575,fever_dep_00127
fever:75309,fever_dep_00204
fever:101012,fever_dep_00227
fever:14223,fever_dep_00374
fever:96954,fever_dep_00207
fever:109288,fever_dep_00081
fever:100938,fever_dep_00104
fever:194019,fever_dep_00420
fever:7682,fever_dep_00421
fever:154364,fever_dep_00203
fever:202773,fever_dep_00055
fever:91479,fever_dep_00422
fever:11928,fever_dep_00074
fever:227081,fever_dep_00098
fever:132151,fever_dep_00213
fever:177165,fever_dep_00325
fever:46271,fever_dep_00125
fever:20279,fever_dep_00281
fever:182271,fever_dep_00099
fever:15425,fever_dep_00354
fever:3106,fever_dep_00113
fever:165128,fever_dep_00342
fever:111408,fever_dep_00423
fever:108956,fever_dep_00034
fever:153803,fever_dep_00418
fever:40396,fever_dep_00049
fever:194350,fever_dep_00424
fever:193421,fever_dep_00331
fever:199753,fever_dep_00125
fever:25080,fever_dep_00361
fever:121562,fever_dep_00348
fever:43458,fever_dep_00015
fever:179029,fever_dep_00174
fever:133797,fever_dep_00271
fever:92524,fever_dep_00053
fever:192961,fever_dep_00272
fever:36428,fever_dep_00322
fever:167984,fever_dep_00103
fever:189774,fever_dep_00425
fever:174606,fever_dep_00183
fever:124268,fever_dep_00245
fever:226147,fever_dep_00341
fever:83533,fever_dep_00426
fever:186871,fever_dep_00427
fever:202762,fever_dep_00055
fever:47726,fever_dep_00199
fever:7336,fever_dep_00428
fever:165664,fever_dep_00411
fever:48275,fever_dep_00302
fever:194917,fever_dep_00071
fever:36882,fever_dep_00381
fever:201066,fever_dep_00429
fever:128415,fever_dep_00430
fever:227083,fever_dep_00098
fever:9292,fever_dep_00350
fever:202979,fever_dep_00318
fever:119048,fever_dep_00431
fever:133461,fever_dep_00335
fever:204646,fever_dep_00138
fever:28862,fever_dep_00125
fever:17947,fever_dep_00358
fever:199428,fever_dep_00096
fever:172765,fever_dep_00076
fever:20590,fever_dep_00133
fever:181882,fever_dep_00432
fever:98305,fever_dep_00393
fever:27897,fever_dep_00433
fever:187323,fever_dep_00434
fever:207259,fever_dep_00435
fever:135341,fever_dep_00243
fever:110717,fever_dep_00018
fever:228432,fever_dep_00399
fever:195921,fever_dep_00436
fever:147493,fever_dep_00101
fever:83021,fever_dep_00049
fever:13934,fever_dep_00255
fever:74416,fever_dep_00001
fever:7836,fever_dep_00260
fever:49707,fever_dep_00209
fever:7059,fever_dep_00419
fever:129932,fever_dep_00389
fever:94603,fever_dep_00131
fever:93981,fever_dep_00437
fever:123479,fever_dep_00217
fever:195370,fever_dep_00438
fever:79601,fever_dep_00142
fever:159563,fever_dep_00215
fever:202930,fever_dep_00161
fever:194472,fever_dep_00223
fever:187788,fever_dep_00439
fever:130181,fever_dep_00158
fever:199759,fever_dep_00125
fever:149577,fever_dep_00044
fever:144018,fever_dep_00365
fever:118127,fever_dep_00301
fever:125197,fever_dep_00045
fever:156664,fever_dep_00197
fever:16425,fever_dep_00034
fever:99877,fever_dep_00125
fever:90158,fever_dep_00311
fever:132716,fever_dep_00369
fever:150083,fever_dep_00385
fever:152021,fever_dep_00126
fever:206718,fever_dep_00440
fever:203154,fever_dep_00279
fever:77690,fever_dep_00163
fever:23628,fever_dep_00413
fever:15851,fever_dep_00196
fever:172482,fever_dep_00060
fever:171087,fever_dep_00287
fever:130317,fever_dep_00086
fever:216585,fever_dep_00326
fever:212187,fever_dep_00082
fever:227356,fever_dep_00217
fever:20461,fever_dep_00356
fever:221081,fever_dep_00048
fever:119630,fever_dep_00336
fever:181206,fever_dep_00200
fever:33075,fever_dep_00000
fever:198216,fever_dep_00392
fever:53895,fever_dep_00148
fever:198231,fever_dep_00392
fever:141932,fever_dep_00102
fever:2699,fever_dep_00285
fever:2466,fever_dep_00168
fever:25705,fever_dep_00337
fever:119219,fever_dep_00267
fever:79911,fever_dep_00218
fever:9504,fever_dep_00196
fever:174025,fever_dep_00296
fever:201813,fever_dep_00352
fever:104495,fever_dep_00153
fever:225301,fever_dep_00441
fever:138593,fever_dep_00322
fever:217210,fever_dep_00085
fever:139522,fever_dep_00198
fever:104847,fever_dep_00384
fever:79857,fever_dep_00039
fever:127363,fever_dep_00058
fever:105432,fever_dep_00285
fever:74205,fever_dep_00442
fever:189773,fever_dep_00425
fever:125673,fever_dep_00360
fever:100083,fever_dep_00151
fever:134349,fever_dep_00360
fever:104988,fever_dep_00221
fever:67679,fever_dep_00361
fever:38288,fever_dep_00348
fever:178341,fever_dep_00443
fever:223667,fever_dep_00380
fever:28552,fever_dep_00253
fever:171614,fever_dep_00202
fever:91459,fever_dep_00275
fever:208429,fever_dep_00128
fever:149622,fever_dep_00018
fever:22862,fever_dep_00358
fever:201086,fever_dep_00429
fever:102714,fever_dep_00305
fever:165127,fever_dep_00342
fever:179320,fever_dep_00444
fever:215497,fever_dep_00064
fever:194365,fever_dep_00424
fever:5737,fever_dep_00445
fever:223334,fever_dep_00072
fever:201793,fever_dep_00427
fever:137733,fever_dep_00220
fever:138301,fever_dep_00394
fever:138161,fever_dep_00295
fever:212183,fever_dep_00082
fever:104650,fever_dep_00269
fever:15913,fever_dep_00059
fever:26454,fever_dep_00260
fever:63066,fever_dep_00125
fever:194780,fever_dep_00299
fever:28716,fever_dep_00074
fever:65132,fever_dep_00185
fever:31916,fever_dep_00242
fever:132705,fever_dep_00245
fever:112315,fever_dep_00122
fever:57524,fever_dep_00114
fever:193904,fever_dep_00280
fever:42390,fever_dep_00045
fever:204643,fever_dep_00138
fever:194905,fever_dep_00071
fever:181871,fever_dep_00432
fever:175471,fever_dep_00261
fever:156493,fever_dep_00356
fever:115257,fever_dep_00898
fever:98693,fever_dep_00151
fever:192715,fever_dep_00012
fever:145926,fever_dep_00298
fever:94231,fever_dep_00400
fever:194025,fever_dep_00420
fever:87603,fever_dep_00218
fever:64628,fever_dep_00196
fever:197349,fever_dep_00101
fever:201377,fever_dep_00446
fever:14078,fever_dep_00294
fever:35282,fever_dep_00401
fever:29353,fever_dep_00019
fever:172089,fever_dep_00383
fever:99053,fever_dep_00018
fever:194342,fever_dep_00424
fever:13630,fever_dep_00445
fever:40755,fever_dep_00358
fever:63698,fever_dep_00251
fever:124984,fever_dep_00266
fever:193449,fever_dep_00447
fever:217197,fever_dep_00085
fever:150571,fever_dep_00002
fever:180589,fever_dep_00395
fever:137360,fever_dep_00448
fever:41452,fever_dep_00113
fever:41711,fever_dep_00166
fever:3119,fever_dep_00416
fever:32970,fever_dep_00397
fever:61989,fever_dep_00130
fever:30479,fever_dep_00415
fever:171084,fever_dep_00287
fever:87755,fever_dep_00147
fever:92816,fever_dep_00009
fever:205656,fever_dep_00193
fever:38708,fever_dep_00188
fever:178348,fever_dep_00443
fever:66917,fever_dep_00449
fever:208148,fever_dep_00164
fever:179302,fever_dep_00319
fever:43906,fever_dep_00363
fever:29688,fever_dep_00101
fever:165881,fever_dep_00187
fever:172484,fever_dep_00060
fever:88473,fever_dep_00137
fever:114249,fever_dep_00196
fever:203157,fever_dep_00279
fever:208144,fever_dep_00164
fever:132516,fever_dep_00155
fever:37265,fever_dep_00034
fever:91321,fever_dep_00053
fever:90208,fever_dep_00285
fever:224378,fever_dep_00372
fever:191442,fever_dep_00404
fever:51708,fever_dep_00230
fever:211278,fever_dep_00101
fever:24659,fever_dep_00271
fever:187119,fever_dep_00327
fever:93287,fever_dep_00332
fever:24744,fever_dep_00232
fever:211291,fever_dep_00101
fever:168548,fever_dep_00095
fever:173501,fever_dep_00035
fever:22929,fever_dep_00450
fever:12537,fever_dep_00198
fever:65269,fever_dep_00125
fever:172483,fever_dep_00060
fever:108727,fever_dep_00473
fever:50357,fever_dep_00451
fever:175652,fever_dep_00368
fever:192825,fever_dep_00324
fever:5076,fever_dep_00305
fever:122828,fever_dep_00000
fever:168047,fever_dep_00256
fever:89458,fever_dep_00111
fever:189453,fever_dep_00238
fever:165658,fever_dep_00411
fever:175932,fever_dep_00452
fever:78578,fever_dep_00335
fever:53263,fever_dep_00426
fever:89063,fever_dep_00116
fever:194795,fever_dep_00299
fever:201116,fever_dep_00025
fever:107285,fever_dep_00453
fever:69994,fever_dep_00454
fever:50245,fever_dep_00008
fever:73413,fever_dep_00246
fever:26359,fever_dep_00205
fever:21033,fever_dep_00455
fever:174024,fever_dep_00296
fever:77700,fever_dep_00005
fever:138632,fever_dep_00131
fever:41123,fever_dep_00122
fever:172523,fever_dep_00297
fever:175931,fever_dep_00452
fever:116668,fever_dep_00361
fever:183633,fever_dep_00107
fever:218373,fever_dep_00254
fever:178150,fever_dep_00456
fever:4179,fever_dep_00081
fever:140522,fever_dep_00113
fever:84409,fever_dep_00030
fever:97927,fever_dep_00251
fever:186938,fever_dep_00457
fever:59067,fever_dep_00116
fever:201079,fever_dep_00429
fever:159711,fever_dep_00256
fever:4819,fever_dep_00242
fever:32255,fever_dep_00115
fever:95621,fever_dep_00101
fever:207252,fever_dep_00435
fever:131060,fever_dep_00163
fever:124045,fever_dep_00206
fever:142286,fever_dep_00458
fever:136205,fever_dep_00020
fever:82780,fever_dep_00142
fever:83040,fever_dep_00148
fever:154009,fever_dep_00417
fever:157485,fever_dep_00209
fever:193910,fever_dep_00280
fever:54742,fever_dep_00415
fever:165867,fever_dep_00187
fever:189772,fever_dep_00425
fever:93823,fever_dep_00172
fever:40883,fever_dep_00577
fever:47992,fever_dep_00210
fever:14915,fever_dep_00036
fever:208424,fever_dep_00128
fever:196967,fever_dep_00236
fever:44946,fever_dep_00459
fever:153018,fever_dep_00094
fever:19382,fever_dep_00313
fever:53793,fever_dep_00209
fever:159715,fever_dep_00256
fever:160715,fever_dep_00234
fever:73570,fever_dep_00231
fever:123193,fever_dep_00401
fever:65368,fever_dep_00577
fever:205660,fever_dep_00193
fever:174027,fever_dep_00296
fever:190171,fever_dep_00304
fever:55460,fever_dep_00458
fever:52316,fever_dep_00455
fever:115283,fever_dep_00253
fever:8847,fever_dep_00380
fever:128454,fever_dep_00460
fever:119428,fever_dep_00387
fever:193444,fever_dep_00447
fever:22186,fever_dep_00273
fever:216597,fever_dep_00326
fever:72453,fever_dep_00022
fever:147207,fever_dep_00399
fever:172522,fever_dep_00297
fever:127359,fever_dep_00390
fever:422,fever_dep_00290
fever:218367,fever_dep_00254
fever:135485,fever_dep_00196
fever:173130,fever_dep_00112
fever:130923,fever_dep_00300
fever:211776,fever_dep_00461
fever:12772,fever_dep_00206
fever:140233,fever_dep_00262
fever:226136,fever_dep_00341
fever:201389,fever_dep_00446
fever:224381,fever_dep_00372
fever:226864,fever_dep_00042
fever:29193,fever_dep_00273
fever:174028,fever_dep_00296
fever:161864,fever_dep_00314
fever:156693,fever_dep_00029
fever:155839,fever_dep_00284
fever:73443,fever_dep_00065
fever:227120,fever_dep_00043
fever:55976,fever_dep_00312
fever:97008,fever_dep_00241
fever:44552,fever_dep_00007
fever:26078,fever_dep_00343
fever:202051,fever_dep_00398
fever:162881,fever_dep_00162
fever:36633,fever_dep_00482
fever:121238,fever_dep_00063
fever:195922,fever_dep_00436
fever:58735,fever_dep_00158
fever:174022,fever_dep_00296
fever:132700,fever_dep_00315
fever:133251,fever_dep_00078
fever:1077,fever_dep_00221
fever:91197,fever_dep_00053
fever:204027,fever_dep_00093
fever:6275,fever_dep_00393
fever:95262,fever_dep_00462
fever:31693,fever_dep_00340
fever:61315,fever_dep_00052
fever:89809,fever_dep_00285
fever:110242,fever_dep_00061
fever:125146,fever_dep_00081
fever:182456,fever_dep_00463
fever:38052,fever_dep_00170
fever:201065,fever_dep_00429
fever:65457,fever_dep_00062
fever:102355,fever_dep_00160
fever:73533,fever_dep_00040
fever:103511,fever_dep_00092
fever:218469,fever_dep_00149
fever:144769,fever_dep_00464
fever:43964,fever_dep_00340
fever:215503,fever_dep_00064
fever:191441,fever_dep_00404
fever:202461,fever_dep_00222
fever:164982,fever_dep_00409
fever:80001,fever_dep_00401
fever:20291,fever_dep_00260
fever:216352,fever_dep_00410
fever:181216,fever_dep_00200
fever:69699,fever_dep_00334
fever:87607,fever_dep_00433
fever:108034,fever_dep_00152
fever:147577,fever_dep_00115
fever:226862,fever_dep_00042
fever:157183,fever_dep_00040
fever:110635,fever_dep_00385
fever:164639,fever_dep_00465
fever:53792,fever_dep_00209
fever:110602,fever_dep_00252
fever:73471,fever_dep_00295
fever:175636,fever_dep_00368
fever:173508,fever_dep_00035
fever:99800,fever_dep_00305
fever:89096,fever_dep_00335
fever:58823,fever_dep_00277
fever:147486,fever_dep_00363
fever:43813,fever_dep_00282
fever:189437,fever_dep_00238
fever:224376,fever_dep_00372
fever:98682,fever_dep_00106
fever:13663,fever_dep_00365
fever:62877,fever_dep_00213
fever:142717,fever_dep_00295
fever:107783,fever_dep_00177
fever:23885,fever_dep_00226
fever:201083,fever_dep_00429
fever:184059,fever_dep_00228
fever:70670,fever_dep_00154
fever:115062,fever_dep_00268
fever:182268,fever_dep_00099
fever:107438,fever_dep_00005
fever:84516,fever_dep_00431
fever:55079,fever_dep_00466
fever:60057,fever_dep_00176
fever:2948,fever_dep_00086
fever:141894,fever_dep_00419
fever:148295,fever_dep_00144
fever:170413,fever_dep_00143
fever:103118,fever_dep_00309
fever:155467,fever_dep_00445
fever:102175,fever_dep_00106
fever:165251,fever_dep_00308
fever:111462,fever_dep_00301
fever:35843,fever_dep_00322
fever:68758,fever_dep_00197
fever:149649,fever_dep_00269
fever:172108,fever_dep_00383
fever:5454,fever_dep_00045
fever:59605,fever_dep_00054
fever:119215,fever_dep_00437
fever:156981,fever_dep_00320
fever:208153,fever_dep_00164
fever:76047,fever_dep_00160
fever:185408,fever_dep_00349
fever:8429,fever_dep_00188
fever:172512,fever_dep_00297
fever:119405,fever_dep_00031
fever:90549,fever_dep_00125
fever:109933,fever_dep_00339
fever:15834,fever_dep_00031
fever:123576,fever_dep_00292
fever:75794,fever_dep_00091
fever:105813,fever_dep_00079
fever:180572,fever_dep_00395
fever:215211,fever_dep_00249
fever:91674,fever_dep_00260
fever:208418,fever_dep_00128
fever:60066,fever_dep_00181
fever:119549,fever_dep_00458
fever:201388,fever_dep_00446
fever:159567,fever_dep_00215
fever:116812,fever_dep_00211
fever:112668,fever_dep_00267
fever:26914,fever_dep_00339
fever:104553,fever_dep_00054
fever:22002,fever_dep_00467
fever:77731,fever_dep_00343
fever:63201,fever_dep_00134
fever:25781,fever_dep_00245
fever:36453,fever_dep_00374
fever:73715,fever_dep_00359
fever:218249,fever_dep_00367
fever:85745,fever_dep_00036
fever:172753,fever_dep_00076
fever:23906,fever_dep_00251
fever:42966,fever_dep_00333
fever:59048,fever_dep_00360
fever:200296,fever_dep_00306
fever:72626,fever_dep_00382
fever:181205,fever_dep_00200
fever:140254,fever_dep_00441
fever:121634,fever_dep_00419
fever:191248,fever_dep_00375
fever:2406,fever_dep_00312
fever:146011,fever_dep_00015
fever:38587,fever_dep_00160
fever:171604,fever_dep_00202
fever:121313,fever_dep_00083
fever:61823,fever_dep_00467
fever:48819,fever_dep_00163
fever:139714,fever_dep_00153
fever:18574,fever_dep_00203
fever:12943,fever_dep_00241
fever:226158,fever_dep_00341
fever:181628,fever_dep_00003
fever:214268,fever_dep_00351
fever:78426,fever_dep_00230
fever:63444,fever_dep_00357
fever:97113,fever_dep_00131
fever:124938,fever_dep_00079
fever:77304,fever_dep_00180
fever:36833,fever_dep_00255
fever:173724,fever_dep_00377
fever:8221,fever_dep_00195
fever:37386,fever_dep_00235
fever:226113,fever_dep_00386
fever:117416,fever_dep_00242
fever:137907,fever_dep_00428
fever:107042,fever_dep_00170
fever:109898,fever_dep_00335
fever:123756,fever_dep_00282
fever:138849,fever_dep_00401
fever:59056,fever_dep_00146
fever:49249,fever_dep_00125
fever:189438,fever_dep_00238
fever:29590,fever_dep_00260
fever:11346,fever_dep_00119
fever:185406,fever_dep_00349
fever:159951,fever_dep_00056
fever:71653,fever_dep_00005
fever:154253,fever_dep_00357
fever:142984,fever_dep_00321
fever:42933,fever_dep_00125
fever:2421,fever_dep_00274
fever:57359,fever_dep_00168
fever:113488,fever_dep_00430
fever:212779,fever_dep_00468
fever:170400,fever_dep_00143
fever:192835,fever_dep_00324
fever:47273,fever_dep_00104
fever:23634,fever_dep_00024
fever:168015,fever_dep_00103
fever:171638,fever_dep_00257
fever:114475,fever_dep_00251
fever:201375,fever_dep_00446
fever:153923,fever_dep_00469
fever:68202,fever_dep_00057
fever:125031,fever_dep_00430
fever:212192,fever_dep_00082
fever:42720,fever_dep_00057
fever:168535,fever_dep_00095
fever:92347,fever_dep_00024
fever:194761,fever_dep_00470
fever:79706,fever_dep_00343
fever:175472,fever_dep_00261
fever:227373,fever_dep_00217
fever:154659,fever_dep_00365
fever:89171,fever_dep_00418
fever:152634,fever_dep_00234
fever:204449,fever_dep_00011
fever:29296,fever_dep_00300
fever:92900,fever_dep_00471
fever:70882,fever_dep_00340
fever:174599,fever_dep_00183
fever:6414,fever_dep_00472
fever:193893,fever_dep_00280
fever:217684,fever_dep_00192
fever:89727,fever_dep_00399
fever:125388,fever_dep_00473
fever:62298,fever_dep_00393
fever:203156,fever_dep_00279
fever:208154,fever_dep_00164
fever:208157,fever_dep_00164
fever:93033,fever_dep_00205
fever:181980,fever_dep_00156
fever:98062,fever_dep_00008
fever:208422,fever_dep_00128
fever:134848,fever_dep_00361
fever:212314,fever_dep_00286
fever:175643,fever_dep_00368
fever:107307,fever_dep_00169
fever:186879,fever_dep_00427
fever:193458,fever_dep_00447
fever:34034,fever_dep_00266
fever:2414,fever_dep_00077
fever:125037,fever_dep_00212
fever:5136,fever_dep_00414
fever:86143,fever_dep_00309
fever:23633,fever_dep_00024
fever:129698,fever_dep_00473
fever:219289,fever_dep_00474
fever:21345,fever_dep_00475
fever:164983,fever_dep_00409
fever:133686,fever_dep_00292
fever:204343,fever_dep_00006
fever:179340,fever_dep_00444
fever:1831,fever_dep_00262
fever:144570,fever_dep_00129
fever:55279,fever_dep_00061
fever:225291,fever_dep_00441
fever:183631,fever_dep_00107
fever:150763,fever_dep_00417
fever:179268,fever_dep_00476
fever:125185,fever_dep_00255
fever:47230,fever_dep_00230
fever:22220,fever_dep_00241
fever:187223,fever_dep_00396
fever:156609,fever_dep_00455
fever:95652,fever_dep_00286
fever:155868,fever_dep_00235
fever:109785,fever_dep_00155
fever:9693,fever_dep_00358
fever:77465,fever_dep_00171
