query_uid,et3,qpp5
fever:114936,ce100,ce100
fever:11497,ce20,ce100
fever:114974,ce100,ce100
fever:114984,ce100,ce100
fever:115002,ce100,ce100
fever:115004,ce100,ce100
fever:115020,ce20,bm25
fever:115028,ce100,ce100
fever:115062,ce20,ce100
fever:115079,ce100,ce100
fever:115108,ce100,ce100
fever:115128,ce20,ce100
fever:115131,ce100,ce100
fever:115132,ce20,ce100
fever:115143,ce20,ce100
fever:115153,ce100,ce100
fever:115173,bm25,bm25
fever:115175,ce100,ce100
fever:115181,ce20,ce100
fever:115183,ce100,ce100
fever:115185,ce20,bm25
fever:115211,ce20,ce100
fever:115234,ce100,ce100
fever:115244,ce20,bm25
fever:115257,ce100,ce100
fever:11528,ce20,bm25
fever:115283,ce100,ce100
fever:115294,ce20,ce100
fever:115305,ce100,ce100
fever:115320,ce20,ce100
fever:11538,ce20,ce100
fever:115386,ce100,ce100
fever:115388,ce20,ce100
fever:11539,ce20,ce100
fever:115397,ce20,ce100
fever:115430,ce20,ce100
fever:115460,ce100,ce100
fever:115473,ce20,ce100
fever:115518,ce100,ce100
fever:115528,ce100,ce100
fever:11553,ce20,ce100
fever:11554,ce100,ce100
fever:115594,ce100,ce100
fever:115628,ce20,bm25
fever:115632,ce100,ce100
fever:115659,bm25,bm25
fever:115678,ce20,ce100
fever:11570,ce20,ce100
fever:115705,ce100,ce100
fever:11572,ce20,ce100
fever:115720,bm25,bm25
fever:115752,ce100,ce100
fever:115760,ce20,ce100
fever:115773,ce100,ce100
fever:115782,bm25,bm25
fever:115788,ce100,ce100
fever:115789,ce20,ce100
fever:115799,ce100,ce100
fever:115807,bm25,bm25
fever:115832,ce20,ce100
fever:115861,ce20,ce100
fever:115863,ce100,ce100
fever:115898,ce20,ce100
fever:115920,ce100,ce100
fever:115940,ce20,bm25
fever:115957,bm25,bm25
fever:115976,ce100,ce100
fever:115985,ce100,ce100
fever:115989,ce20,ce100
fever:115993,ce20,ce100
fever:116019,ce20,bm25
fever:116026,ce20,ce100
fever:116103,ce100,ce100
fever:116113,ce20,ce100
fever:116125,ce20,ce100
fever:116129,ce20,bm25
fever:116148,ce20,ce100
fever:116159,ce20,ce100
fever:116177,ce20,ce100
fever:11620,ce100,ce100
fever:116209,ce20,ce100
fever:116244,ce20,ce100
fever:116269,ce20,ce100
fever:116278,ce100,ce100
fever:116315,ce20,ce100
fever:116319,bm25,bm25
fever:116321,ce100,ce100
fever:116349,ce20,ce100
fever:116366,ce100,ce100
fever:11637,bm25,bm25
fever:116391,bm25,bm25
fever:116398,ce20,ce100
fever:116423,ce20,ce100
fever:116424,ce20,ce100
fever:116433,ce20,ce100
fever:116446,ce20,ce100
fever:116464,ce100,ce100
fever:116502,bm25,bm25
fever:116527,ce100,ce100
fever:11656,ce20,ce100
fever:116565,ce20,ce100
fever:11658,ce20,ce100
fever:116588,bm25,bm25
fever:116604,ce100,ce100
fever:116619,ce20,ce100
fever:11666,ce100,ce100
fever:116668,ce20,ce100
fever:116673,ce20,ce100
fever:116676,ce100,ce100
fever:116686,ce100,ce100
fever:116711,ce20,ce100
fever:116715,ce100,ce100
fever:116723,ce20,ce100
fever:116737,ce100,ce100
fever:11674,bm25,bm25
fever:116786,ce20,ce100
fever:116789,ce100,ce100
fever:116795,bm25,bm25
fever:116801,ce20,ce100
fever:116812,ce100,ce100
fever:116832,ce100,ce100
fever:116860,bm25,bm25
fever:116870,ce100,ce100
fever:11688,ce20,bm25
fever:11689,ce20,ce100
fever:116890,bm25,bm25
fever:116891,ce100,ce100
fever:116918,ce20,ce100
fever:116920,ce100,ce100
fever:116937,ce100,ce100
fever:116991,ce20,bm25
fever:116998,ce20,ce100
fever:117000,ce100,ce100
fever:117001,ce20,ce100
fever:117003,ce20,ce100
fever:117023,ce100,ce100
fever:117038,ce20,ce100
fever:117043,ce100,ce100
fever:117046,ce20,ce100
fever:117056,bm25,bm25
fever:117061,ce20,ce100
fever:117063,ce20,ce100
fever:117065,bm25,bm25
fever:117114,ce100,ce100
fever:117126,ce100,ce100
fever:117129,ce100,ce100
fever:117154,ce100,ce100
fever:117186,ce100,ce100
fever:117192,ce100,ce100
fever:117199,bm25,bm25
fever:11721,ce100,ce100
fever:117251,ce20,ce100
fever:117278,ce20,ce100
fever:11730,ce100,ce100
fever:117305,ce20,ce100
fever:117316,ce20,ce100
fever:117351,ce100,ce100
fever:117369,ce100,ce100
fever:117374,ce100,ce100
fever:117380,ce20,ce100
fever:117398,ce100,ce100
fever:117409,ce20,bm25
fever:117416,ce100,ce100
fever:117439,ce20,ce100
fever:117447,ce100,ce100
fever:117495,ce100,ce100
fever:117520,ce20,bm25
fever:117540,ce100,ce100
fever:117552,ce20,bm25
fever:117555,ce20,bm25
fever:117604,ce20,ce100
fever:117605,ce100,ce100
fever:117636,ce20,bm25
fever:117656,ce100,ce100
fever:117658,ce20,ce100
fever:117699,ce20,bm25
fever:117767,ce20,ce100
fever:117840,ce20,ce100
fever:117842,ce20,ce100
fever:117862,ce100,ce100
fever:117869,ce20,ce100
fever:117889,ce20,bm25
fever:117900,bm25,bm25
fever:117948,ce20,ce100
fever:117966,ce20,ce100
fever:117967,ce100,ce100
fever:117998,ce20,ce100
fever:1180,bm25,bm25
fever:118044,bm25,bm25
fever:118048,ce20,ce100
fever:118057,ce20,ce100
fever:118068,ce100,ce100
fever:118071,ce20,ce100
fever:118072,ce20,ce100
fever:118081,bm25,bm25
fever:118091,ce100,ce100
fever:118099,ce20,ce100
fever:118104,ce20,ce100
fever:118111,ce100,ce100
fever:118115,ce20,ce100
fever:118117,ce100,ce100
fever:118126,ce100,ce100
fever:118127,ce20,ce100
fever:118139,ce100,ce100
fever:118160,ce100,ce100
fever:118195,ce20,ce100
fever:118200,ce100,ce100
fever:118208,ce100,ce100
fever:118217,ce100,ce100
fever:11823,ce100,ce100
fever:118272,ce20,ce100
fever:11830,ce100,ce100
fever:118333,ce100,ce100
fever:118395,ce20,ce100
fever:118411,bm25,bm25
fever:118414,ce100,ce100
fever:118430,bm25,bm25
fever:118434,ce100,ce100
fever:118442,ce100,ce100
fever:118446,ce20,bm25
fever:118448,ce20,ce100
fever:118481,bm25,bm25
fever:118515,bm25,bm25
fever:11853,bm25,bm25
fever:118545,ce100,ce100
fever:118552,ce20,ce100
fever:118593,ce20,ce100
fever:118594,ce20,ce100
fever:118603,ce20,ce100
fever:118632,ce20,ce100
fever:118651,ce20,ce100
fever:118664,ce100,ce100
fever:118696,ce20,ce100
fever:118708,ce20,bm25
fever:118736,ce20,ce100
fever:1188,ce100,ce100
fever:118800,ce20,bm25
fever:118806,ce20,ce100
fever:118810,ce100,ce100
fever:118833,ce20,ce100
fever:118840,ce20,ce100
fever:118842,ce20,bm25
fever:118844,ce100,ce100
fever:118885,ce20,ce100
fever:118917,ce20,ce100
fever:118940,ce20,ce100
fever:118943,ce100,ce100
fever:119047,bm25,bm25
fever:119048,ce100,ce100
fever:119066,ce20,ce100
fever:119080,bm25,bm25
fever:119081,ce100,ce100
fever:119089,ce100,ce100
fever:119122,ce20,ce100
fever:119126,ce100,ce100
fever:119132,ce100,ce100
fever:11914,ce100,ce100
fever:11915,ce20,ce100
fever:119165,ce20,ce100
fever:11917,ce100,ce100
fever:119193,ce100,ce100
fever:119201,bm25,bm25
fever:119205,ce20,ce100
fever:119212,ce100,ce100
fever:119215,ce100,ce100
fever:119219,ce100,ce100
fever:119221,ce20,ce100
fever:119227,ce100,ce100
fever:119250,bm25,bm25
fever:119253,ce20,ce100
fever:119267,ce20,ce100
fever:11928,ce20,ce100
fever:119287,ce20,ce100
fever:119288,ce20,bm25
fever:119298,ce20,ce100
fever:119358,ce100,ce100
fever:119362,ce20,ce100
fever:11937,ce100,ce100
fever:119389,ce20,ce100
fever:11940,ce20,ce100
fever:119405,ce100,ce100
fever:119422,ce100,ce100
fever:119428,bm25,bm25
fever:119437,bm25,bm25
fever:119448,ce20,ce100
fever:119493,bm25,bm25
fever:119515,ce100,ce100
fever:119516,ce20,ce100
fever:119519,ce100,ce100
fever:119528,ce100,ce100
fever:119549,ce20,ce100
fever:119557,ce20,bm25
fever:119558,ce20,ce100
fever:119580,ce20,ce100
fever:119606,ce100,ce100
fever:119624,ce100,ce100
fever:119630,ce20,ce100
fever:119681,ce100,ce100
fever:119687,ce100,ce100
fever:119695,ce20,ce100
fever:119738,ce100,ce100
fever:119765,ce100,ce100
fever:119794,ce20,bm25
fever:119829,ce20,ce100
fever:119831,ce20,bm25
fever:119857,ce20,bm25
fever:119863,ce20,ce100
fever:119867,ce20,bm25
fever:119870,ce20,ce100
fever:119875,ce20,bm25
fever:119878,ce20,ce100
fever:119884,ce20,ce100
fever:11989,ce100,ce100
fever:119891,ce100,ce100
fever:119911,ce100,ce100
fever:119915,ce20,bm25
fever:119918,ce20,bm25
fever:119935,ce20,ce100
fever:119940,ce100,ce100
fever:119989,bm25,bm25
fever:119992,ce100,ce100
fever:119993,ce100,ce100
fever:12,ce100,ce100
fever:120000,ce100,ce100
fever:120026,ce100,ce100
fever:120046,ce100,ce100
fever:120060,ce100,ce100
fever:120069,ce20,bm25
fever:120077,ce100,ce100
fever:120126,ce20,ce100
fever:120133,ce20,ce100
fever:120140,bm25,bm25
fever:12015,ce100,ce100
fever:12016,ce100,ce100
fever:120173,ce20,bm25
fever:120185,ce100,ce100
fever:120190,ce20,ce100
fever:120210,ce20,ce100
fever:120242,ce20,ce100
fever:120259,ce20,bm25
fever:120277,ce20,ce100
fever:120290,ce100,ce100
fever:120297,ce20,ce100
fever:120315,ce20,bm25
fever:120319,ce100,ce100
fever:120364,ce20,bm25
fever:120372,ce100,ce100
fever:120422,ce20,ce100
fever:120442,ce100,ce100
fever:120461,ce20,ce100
fever:120480,ce20,ce100
fever:120520,ce100,ce100
fever:120558,ce100,ce100
fever:12059,ce100,ce100
fever:120591,ce20,ce100
fever:120630,ce20,ce100
fever:120644,ce100,ce100
fever:120655,ce20,ce100
fever:120664,ce100,ce100
fever:120678,ce20,ce100
fever:120681,ce20,ce100
fever:120684,ce20,ce100
fever:120704,bm25,bm25
fever:120735,bm25,bm25
fever:120737,ce20,ce100
fever:120759,ce100,ce100
fever:120778,ce100,ce100
fever:120781,ce20,ce100
fever:120817,ce20,ce100
fever:120836,ce20,bm25
fever:12084,ce20,ce100
fever:120846,ce20,ce100
fever:120866,ce20,ce100
fever:120873,ce20,bm25
fever:12088,ce20,ce100
fever:12089,ce20,ce100
fever:120971,ce100,ce100
fever:120983,ce100,ce100
fever:120997,bm25,bm25
fever:12105,ce100,ce100
fever:121052,ce100,ce100
fever:121065,ce20,ce100
fever:121090,ce20,bm25
fever:121093,ce20,ce100
fever:121094,ce20,ce100
fever:121119,ce20,ce100
fever:121121,ce100,ce100
fever:121139,ce20,ce100
fever:121157,ce20,bm25
fever:12118,ce100,ce100
fever:121189,ce100,ce100
fever:12119,ce100,ce100
fever:12120,bm25,bm25
fever:121202,ce20,ce100
fever:12121,bm25,bm25
fever:121218,ce20,ce100
fever:121238,ce20,ce100
fever:121242,ce100,ce100
fever:121251,ce20,ce100
fever:121260,ce20,ce100
fever:121280,bm25,bm25
fever:121283,ce100,ce100
fever:121313,ce100,ce100
fever:121338,ce20,ce100
fever:121362,ce20,ce100
fever:121370,bm25,bm25
fever:121398,ce100,ce100
fever:121427,ce20,bm25
fever:121431,ce20,ce100
fever:121454,ce100,ce100
fever:121468,ce20,ce100
fever:121472,ce100,ce100
fever:121486,bm25,bm25
fever:121496,ce20,ce100
fever:121517,ce20,ce100
fever:121522,ce20,ce100
fever:121541,ce20,bm25
fever:121545,ce20,ce100
fever:121548,ce100,ce100
fever:121562,ce100,ce100
fever:121634,ce100,ce100
fever:121636,ce100,ce100
fever:121645,ce20,bm25
fever:121646,ce100,ce100
fever:121662,ce100,ce100
fever:121668,ce20,ce100
fever:121683,ce100,ce100
fever:121702,ce20,ce100
fever:121709,ce20,ce100
fever:121716,ce20,ce100
fever:121718,ce20,ce100
fever:12172,ce20,bm25
fever:121723,ce20,bm25
fever:121757,bm25,bm25
fever:121765,ce100,ce100
fever:12178,ce100,ce100
fever:121786,ce20,ce100
fever:121817,ce20,ce100
fever:121833,bm25,bm25
fever:121847,ce100,ce100
fever:121852,ce100,ce100
fever:121854,ce100,ce100
fever:121875,ce20,ce100
fever:121880,ce20,ce100
fever:121897,bm25,bm25
fever:1219,ce20,ce100
fever:121902,ce20,ce100
fever:121913,ce20,ce100
fever:121921,ce20,ce100
fever:121923,bm25,bm25
fever:121936,ce20,ce100
fever:12199,ce20,ce100
fever:121994,ce100,ce100
fever:1220,bm25,bm25
fever:122000,ce20,ce100
fever:122006,ce100,ce100
fever:12204,ce20,ce100
fever:122095,ce20,ce100
fever:122111,ce100,ce100
fever:122159,bm25,bm25
fever:122169,ce100,ce100
fever:122180,ce20,bm25
fever:122204,ce100,ce100
fever:122207,ce20,bm25
fever:122239,ce20,ce100
fever:122252,ce20,ce100
fever:12227,ce20,ce100
fever:122285,ce20,ce100
fever:122288,ce100,ce100
fever:122343,ce100,ce100
fever:122348,ce100,ce100
fever:122351,ce100,ce100
fever:122358,ce100,ce100
fever:122375,ce100,ce100
fever:122391,ce20,ce100
fever:122396,ce20,ce100
fever:122457,ce20,ce100
fever:122463,ce100,ce100
fever:122465,ce20,ce100
fever:122477,ce100,ce100
fever:122507,ce100,ce100
fever:12252,ce100,ce100
fever:122530,ce20,bm25
fever:122572,ce20,ce100
fever:122583,ce20,ce100
fever:122596,ce20,ce100
fever:122614,ce100,ce100
fever:122615,ce20,ce100
fever:12264,ce100,ce100
fever:122650,ce20,ce100
fever:122652,ce20,bm25
fever:122657,ce100,ce100
fever:122673,ce100,ce100
fever:122683,ce20,ce100
fever:122692,bm25,bm25
fever:122744,ce100,ce100
fever:122745,ce100,ce100
fever:12275,ce100,ce100
fever:122767,bm25,bm25
fever:122772,ce20,ce100
fever:122776,ce100,ce100
fever:122794,ce20,ce100
fever:122812,ce100,ce100
fever:122828,ce20,bm25
fever:122878,ce100,ce100
fever:122887,ce100,ce100
fever:122891,ce100,ce100
fever:122922,ce20,bm25
fever:122950,ce100,ce100
fever:122970,ce20,ce100
fever:122977,ce20,ce100
fever:123023,bm25,bm25
fever:123031,ce100,ce100
fever:123051,ce20,ce100
fever:12306,ce100,ce100
fever:123080,ce100,ce100
fever:123087,ce20,ce100
fever:123100,ce20,bm25
fever:123108,ce100,ce100
fever:123112,ce100,ce100
fever:123121,ce100,ce100
fever:123141,ce100,ce100
fever:123142,ce20,ce100
fever:123179,ce100,ce100
fever:123189,ce100,ce100
fever:12319,bm25,bm25
fever:123193,ce20,ce100
fever:1232,ce100,ce100
fever:123203,ce100,ce100
fever:123226,ce20,bm25
fever:123236,ce20,ce100
fever:123238,ce100,ce100
fever:123248,ce20,ce100
fever:123276,ce20,ce100
fever:123285,ce20,ce100
fever:123296,ce100,ce100
fever:1233,ce20,ce100
fever:123364,ce100,ce100
fever:123375,ce100,ce100
fever:123411,ce100,ce100
fever:123416,ce100,ce100
fever:123434,ce20,ce100
fever:123446,ce20,ce100
fever:123447,ce100,ce100
fever:123452,ce100,ce100
fever:123477,ce100,ce100
fever:123479,ce100,ce100
fever:123488,ce100,ce100
fever:123544,ce20,bm25
fever:123561,bm25,bm25
fever:123576,ce20,ce100
fever:123591,ce20,ce100
fever:123612,ce100,ce100
fever:123614,ce20,bm25
fever:123647,ce20,ce100
fever:123675,ce20,ce100
fever:12369,ce20,ce100
fever:12372,ce100,ce100
fever:123753,ce100,ce100
fever:123756,ce100,ce100
fever:123762,ce20,bm25
fever:123777,ce100,ce100
fever:123785,ce20,ce100
fever:123794,ce100,ce100
fever:123816,ce20,ce100
fever:123823,ce20,ce100
fever:123826,ce100,ce100
fever:123831,ce100,ce100
fever:123833,ce100,ce100
fever:123889,ce20,ce100
fever:123896,ce20,bm25
fever:123925,ce100,ce100
fever:123942,ce20,bm25
fever:123947,ce20,ce100
fever:123956,ce100,ce100
fever:123958,ce20,ce100
fever:124011,ce20,ce100
fever:124021,ce100,ce100
fever:124022,bm25,bm25
fever:12403,bm25,bm25
fever:124042,ce20,ce100
fever:124045,bm25,bm25
fever:124049,ce20,ce100
fever:124050,ce100,ce100
fever:124077,ce20,ce100
fever:124087,bm25,bm25
fever:124088,ce20,ce100
fever:124118,ce20,ce100
fever:124138,ce100,ce100
fever:124189,ce20,bm25
fever:12419,ce20,ce100
fever:124190,ce100,ce100
fever:12420,bm25,bm25
fever:124203,ce20,bm25
fever:12421,ce20,ce100
fever:124215,ce100,ce100
fever:124240,ce100,ce100
fever:124243,bm25,bm25
fever:124244,ce20,ce100
fever:124264,ce20,ce100
fever:124268,ce20,bm25
fever:124277,ce20,ce100
fever:124295,ce100,ce100
fever:124339,ce20,bm25
fever:124341,ce20,bm25
fever:124353,ce20,ce100
fever:124355,bm25,bm25
fever:124363,ce20,ce100
fever:1244,ce100,ce100
fever:124400,bm25,bm25
fever:12443,ce100,ce100
fever:124443,ce100,ce100
fever:124472,bm25,bm25
fever:124476,ce20,ce100
fever:124479,ce100,ce100
fever:124492,ce20,ce100
fever:12450,ce100,ce100
fever:12453,ce100,ce100
fever:12454,ce20,ce100
fever:124540,ce100,ce100
fever:124565,ce100,ce100
fever:124578,ce20,ce100
fever:124597,ce20,ce100
fever:124614,ce20,ce100
fever:124618,ce20,bm25
fever:124620,ce100,ce100
fever:124622,ce20,bm25
fever:124629,ce20,ce100
fever:12466,ce20,ce100
fever:124662,ce20,ce100
fever:124663,ce100,ce100
fever:124667,bm25,bm25
fever:124669,ce100,ce100
fever:12467,ce20,ce100
fever:124677,ce20,ce100
fever:12469,ce20,ce100
fever:124707,bm25,bm25
fever:124717,ce100,ce100
fever:124719,ce100,ce100
fever:124720,bm25,bm25
fever:124723,bm25,bm25
fever:124730,ce100,ce100
fever:124736,ce100,ce100
fever:1248,ce100,ce100
fever:124805,ce100,ce100
fever:124817,ce20,ce100
fever:124819,ce20,bm25
fever:12482,ce20,ce100
fever:124823,ce100,ce100
fever:12483,ce20,bm25
fever:124862,ce20,ce100
fever:124872,ce20,ce100
fever:124875,ce20,ce100
fever:12488,ce20,bm25
fever:124881,ce20,ce100
fever:124904,ce20,ce100
fever:124905,ce20,ce100
fever:124934,ce100,ce100
fever:124938,ce20,ce100
fever:124959,ce20,ce100
fever:124967,ce100,ce100
fever:124971,ce100,ce100
fever:124984,ce100,ce100
fever:124986,ce100,ce100
fever:124993,ce100,ce100
fever:125009,ce20,bm25
fever:125010,bm25,bm25
fever:125024,ce20,ce100
fever:125031,ce20,bm25
fever:125037,ce20,ce100
fever:1251,ce100,ce100
fever:125117,bm25,bm25
fever:125131,ce20,ce100
fever:125146,ce20,ce100
fever:125156,ce20,bm25
fever:125164,ce20,ce100
fever:125185,ce100,ce100
fever:125197,bm25,bm25
fever:125223,ce100,ce100
fever:125225,ce100,ce100
fever:125227,ce100,ce100
fever:125275,ce100,ce100
fever:125287,bm25,bm25
fever:125292,ce100,ce100
fever:125304,ce20,bm25
fever:125309,ce100,ce100
fever:125315,ce100,ce100
fever:125317,ce100,ce100
fever:125322,ce100,ce100
fever:125333,ce100,ce100
fever:125334,bm25,bm25
fever:125369,ce100,ce100
fever:12537,ce20,ce100
fever:125385,ce100,ce100
fever:125388,ce20,bm25
fever:125398,ce100,ce100
fever:125437,ce100,ce100
fever:125440,bm25,bm25
fever:125449,ce20,ce100
fever:125458,ce20,ce100
fever:125464,ce100,ce100
fever:125478,ce100,ce100
fever:125491,ce20,ce100
fever:125496,ce20,ce100
fever:125513,ce100,ce100
fever:125524,ce20,ce100
fever:12553,ce20,bm25
fever:125533,ce20,bm25
fever:125537,ce100,ce100
fever:125550,ce20,ce100
fever:125557,ce100,ce100
fever:125577,ce100,ce100
fever:125630,bm25,bm25
fever:125673,bm25,bm25
fever:125695,ce100,ce100
fever:125749,ce100,ce100
fever:125760,ce20,ce100
fever:125763,bm25,bm25
fever:125780,ce100,ce100
fever:125803,ce100,ce100
fever:125829,ce20,ce100
fever:125865,ce100,ce100
fever:125900,ce20,ce100
fever:125912,ce20,ce100
fever:125925,bm25,bm25
fever:125930,ce100,ce100
fever:125971,ce20,ce100
fever:125982,ce20,ce100
fever:125989,ce100,ce100
fever:126009,bm25,bm25
fever:126045,ce100,ce100
fever:126055,ce100,ce100
fever:126079,ce100,ce100
fever:12610,ce20,ce100
fever:12612,bm25,bm25
fever:126157,ce100,ce100
fever:126172,ce100,ce100
fever:126206,ce100,ce100
fever:126220,ce100,ce100
fever:126228,ce20,ce100
fever:126229,ce20,ce100
fever:126235,ce100,ce100
fever:126292,ce100,ce100
fever:126296,ce100,ce100
fever:126300,ce20,bm25
fever:126380,ce20,bm25
fever:12639,ce20,ce100
fever:126423,ce100,ce100
fever:126455,ce100,ce100
fever:126466,ce20,ce100
fever:126474,ce20,bm25
fever:12649,ce20,ce100
fever:126496,ce100,ce100
fever:126509,ce100,ce100
fever:126533,ce20,ce100
fever:126551,ce20,ce100
fever:126559,ce100,ce100
fever:126560,bm25,bm25
fever:126561,ce20,ce100
fever:126568,ce100,ce100
fever:126590,ce20,ce100
fever:126652,ce20,ce100
fever:126678,ce100,ce100
fever:126693,ce100,ce100
fever:126705,ce100,ce100
fever:126728,bm25,bm25
fever:126740,ce20,ce100
fever:126747,ce20,ce100
fever:126773,ce20,ce100
fever:126775,ce20,ce100
fever:12678,ce20,ce100
fever:126794,ce100,ce100
fever:126795,ce100,ce100
fever:126799,ce100,ce100
fever:12681,ce20,ce100
fever:126814,ce100,ce100
fever:126818,ce100,ce100
fever:12682,ce20,ce100
fever:126823,ce20,ce100
fever:126828,ce20,ce100
fever:12683,ce100,ce100
fever:12684,ce100,ce100
fever:126856,ce100,ce100
fever:126878,ce20,ce100
fever:126882,ce100,ce100
fever:12691,ce20,ce100
fever:126912,ce20,ce100
fever:126915,ce20,ce100
fever:126916,bm25,bm25
fever:126926,ce100,ce100
fever:12693,ce20,ce100
fever:126933,ce20,ce100
fever:126936,ce100,ce100
fever:126942,ce20,ce100
fever:126958,ce100,ce100
fever:126962,ce20,ce100
fever:126963,ce20,bm25
fever:126973,ce100,ce100
fever:126982,ce20,ce100
fever:127013,ce20,ce100
fever:127015,ce100,ce100
fever:127045,ce20,bm25
fever:127048,ce20,bm25
fever:127088,ce20,bm25
fever:127090,ce20,ce100
fever:127098,ce20,ce100
fever:127118,bm25,bm25
fever:127128,ce20,ce100
fever:127133,bm25,bm25
fever:127166,ce100,ce100
fever:127180,ce20,ce100
fever:127197,ce100,ce100
fever:1272,bm25,bm25
fever:127225,ce20,ce100
fever:127233,ce100,ce100
fever:127240,ce100,ce100
fever:127244,ce100,ce100
fever:127306,ce20,bm25
fever:127340,ce100,ce100
fever:127359,ce20,ce100
fever:127363,ce20,bm25
fever:127366,ce20,ce100
fever:127369,ce20,ce100
fever:127376,ce100,ce100
fever:12738,ce20,ce100
fever:127402,ce100,ce100
fever:127403,ce20,bm25
fever:127408,ce20,ce100
fever:127415,ce20,ce100
fever:127416,ce20,bm25
fever:127419,ce20,ce100
fever:127438,ce20,ce100
fever:127456,ce100,ce100
fever:12747,ce100,ce100
fever:127472,ce100,ce100
fever:12748,ce100,ce100
fever:127482,ce100,ce100
fever:127490,ce20,ce100
fever:1275,ce20,ce100
fever:127539,ce100,ce100
fever:127540,ce100,ce100
fever:127573,ce20,ce100
fever:127576,bm25,bm25
fever:127583,ce20,bm25
fever:127596,ce20,ce100
fever:12762,bm25,bm25
fever:127651,ce100,ce100
fever:127658,ce20,ce100
fever:127659,ce100,ce100
fever:127665,ce20,bm25
fever:127682,ce20,ce100
fever:127697,ce20,ce100
fever:12772,ce20,ce100
fever:127722,ce20,ce100
fever:127731,ce100,ce100
fever:127772,bm25,bm25
fever:127773,ce20,bm25
fever:127777,ce20,ce100
fever:127808,ce20,bm25
fever:127814,ce100,ce100
fever:127819,ce100,ce100
fever:127820,bm25,bm25
fever:127822,ce100,ce100
fever:127869,ce20,ce100
fever:127870,ce100,ce100
fever:127872,ce20,ce100
fever:127876,ce20,ce100
fever:127894,ce20,ce100
fever:127955,ce20,ce100
fever:127956,ce20,ce100
fever:127957,ce20,ce100
