query_uid,arr3_seed20260807,arr3_seed20260808,arr3_seed20260809,arr3_seed20260810,arr3_seed20260811,arr5_seed20260807,arr5_seed20260808,arr5_seed20260809,arr5_seed20260810,arr5_seed20260811
fever:104472,bm25,ce20,ce20,ce20,ce100,ce20,ce100,ce20,ce20,ce100
fever:104495,bm25,ce20,bm25,bm25,ce20,bi200,bi200,hybrid,hybrid,bi200
fever:104499,bm25,ce20,bm25,ce20,bm25,ce20,ce20,ce20,ce20,bm25
fever:10450,bm25,bm25,bm25,bm25,ce20,bm25,ce100,bm25,bm25,hybrid
fever:10451,bm25,bm25,bm25,bm25,ce20,ce100,ce20,bm25,bm25,hybrid
fever:10452,ce20,ce20,bm25,ce20,ce20,hybrid,bi200,bi200,hybrid,hybrid
fever:10453,bm25,ce20,bm25,ce20,ce20,ce100,ce20,bm25,hybrid,hybrid
fever:104530,ce100,ce20,ce20,ce20,ce20,ce20,ce100,bm25,ce20,bm25
fever:104547,ce20,bm25,ce20,ce100,ce20,ce100,bm25,ce100,ce20,bm25
fever:10455,ce20,ce20,ce100,bm25,ce100,bi200,hybrid,ce100,bi200,hybrid
fever:104553,bm25,ce20,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20
fever:104555,ce100,bm25,ce20,ce100,ce100,bi200,ce20,bi200,hybrid,bi200
fever:104594,ce20,bm25,bm25,bm25,ce20,hybrid,hybrid,hybrid,bi200,hybrid
fever:10460,ce100,bm25,bm25,bm25,bm25,hybrid,ce100,hybrid,hybrid,hybrid
fever:10461,ce100,ce100,ce100,bm25,ce100,bi200,ce100,hybrid,hybrid,ce20
fever:104617,bm25,bm25,ce20,bm25,ce20,ce20,ce20,ce20,ce20,bm25
fever:104631,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,hybrid,bi200
fever:104632,ce20,ce100,ce20,ce100,ce100,ce20,ce100,ce100,ce100,ce20
fever:104650,ce100,ce20,ce20,bm25,ce20,ce20,ce100,ce100,bi200,bi200
fever:104677,ce20,ce20,bm25,bm25,bm25,hybrid,bi200,bm25,bi200,bi200
fever:10468,ce20,ce20,bm25,bm25,bm25,bm25,ce20,ce20,bm25,hybrid
fever:104697,bm25,bm25,bm25,bm25,ce20,bi200,ce100,ce20,bi200,bi200
fever:104703,bm25,bm25,bm25,bm25,bm25,hybrid,bi200,hybrid,bi200,bi200
fever:104710,bm25,bm25,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:104729,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,bi200,bi200
fever:104735,bm25,bm25,ce20,ce20,bm25,ce20,bm25,ce20,ce20,ce20
fever:104747,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,ce20,bm25
fever:104798,bm25,bm25,ce20,bm25,ce20,ce20,ce100,bm25,ce20,ce20
fever:104808,ce100,ce100,bm25,bm25,ce20,ce20,bm25,ce20,ce100,bm25
fever:104811,bm25,ce20,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200
fever:104847,bm25,ce100,ce20,bm25,ce20,bi200,bi200,bm25,bi200,bm25
fever:104913,bm25,bm25,bm25,bm25,ce20,bm25,bi200,bm25,bm25,bm25
fever:104922,ce20,bm25,bm25,ce20,ce20,ce20,bm25,ce100,ce20,ce20
fever:104926,ce20,ce20,bm25,ce20,ce20,bi200,bm25,bm25,hybrid,bi200
fever:104930,bm25,ce20,bm25,bm25,bm25,hybrid,bi200,bm25,bm25,bm25
fever:10496,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bm25,bm25,bm25
fever:104970,ce20,bm25,ce20,bm25,ce20,bm25,hybrid,hybrid,bm25,hybrid
fever:104982,bm25,ce20,bm25,bm25,bm25,bm25,bm25,bi200,bi200,ce20
fever:104983,ce100,ce20,ce20,ce20,ce100,ce20,ce100,hybrid,bi200,hybrid
fever:104988,ce20,ce100,ce100,bm25,ce20,ce100,ce100,ce20,ce20,ce100
fever:105025,ce100,ce100,ce100,ce100,ce100,bi200,hybrid,hybrid,hybrid,bi200
fever:105038,bm25,bm25,bm25,ce20,ce20,ce20,bm25,hybrid,ce20,bi200
fever:10504,ce20,ce20,ce100,ce20,ce20,ce20,ce100,ce100,hybrid,hybrid
fever:105049,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,hybrid,hybrid,hybrid
fever:105059,bm25,ce20,bm25,bm25,ce20,ce20,bm25,ce20,ce20,bm25
fever:105060,ce20,ce100,bm25,ce20,ce20,ce20,bi200,bm25,ce20,bi200
fever:105077,bm25,ce100,bm25,bm25,bm25,ce100,ce100,ce20,ce20,bi200
fever:105095,bm25,bm25,bm25,bm25,ce20,ce20,bm25,bm25,bm25,bm25
fever:105123,bm25,bm25,bm25,bm25,bm25,bi200,bi200,bm25,bi200,hybrid
fever:105128,ce20,ce100,ce100,ce20,ce100,ce20,ce100,ce100,ce20,bi200
fever:105134,bm25,bm25,bm25,ce20,bm25,bi200,bm25,bm25,hybrid,bm25
fever:105176,bm25,ce100,bm25,bm25,bm25,hybrid,bm25,bm25,bi200,bm25
fever:105216,bm25,ce20,ce20,bm25,ce20,bi200,bi200,bi200,ce20,bm25
fever:105236,ce100,ce100,bm25,bm25,bm25,ce20,bm25,bm25,bm25,hybrid
fever:105256,bm25,bm25,bm25,ce20,ce20,ce20,bm25,ce20,bm25,bi200
fever:105257,bm25,bm25,ce20,bm25,ce20,bi200,bm25,bi200,ce20,bi200
fever:105298,bm25,bm25,bm25,bm25,ce100,hybrid,ce100,hybrid,bi200,bi200
fever:105299,ce100,ce20,bm25,bm25,ce20,ce100,bi200,bi200,hybrid,bi200
fever:10530,ce20,ce20,ce20,bm25,ce20,bi200,ce100,ce20,ce20,bi200
fever:105301,ce20,ce20,ce20,bm25,ce20,hybrid,bi200,bm25,bi200,bi200
fever:105304,bm25,ce100,bm25,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:105310,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:105313,bm25,bm25,bm25,bm25,ce20,ce20,ce20,hybrid,ce20,ce20
fever:105361,ce100,ce100,ce100,ce100,ce100,bi200,bi200,hybrid,hybrid,bi200
fever:105383,ce20,bm25,bm25,bm25,ce100,bm25,hybrid,hybrid,hybrid,hybrid
fever:105401,bm25,bm25,ce20,bm25,bm25,bi200,bi200,bm25,bm25,bm25
fever:105419,ce100,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,ce100
fever:105432,ce20,ce100,ce100,ce20,ce20,ce100,ce100,bi200,ce20,ce20
fever:105437,ce20,bm25,bm25,ce20,ce20,ce20,ce100,bi200,ce20,bi200
fever:105526,ce20,bm25,ce20,bm25,bm25,bm25,ce100,ce20,ce20,bi200
fever:105530,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:105540,bm25,bm25,ce20,bm25,bm25,bi200,bm25,bi200,ce20,ce20
fever:105558,ce20,bm25,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:105584,ce20,ce20,ce20,bm25,ce20,ce20,ce100,bm25,ce20,ce20
fever:105594,ce100,ce20,ce20,ce20,ce20,bi200,hybrid,hybrid,bi200,ce20
fever:105600,ce100,ce100,ce100,ce20,ce100,bi200,ce20,bi200,hybrid,ce20
fever:105614,bm25,ce20,ce20,ce100,ce20,bi200,bi200,hybrid,ce20,hybrid
fever:105634,ce20,ce100,ce20,bm25,ce20,ce20,bi200,ce20,ce20,bi200
fever:105645,ce20,bm25,bm25,bm25,bm25,ce100,bm25,hybrid,bm25,ce20
fever:105651,ce100,ce20,ce100,ce20,ce100,bi200,ce20,ce100,bi200,hybrid
fever:105664,ce100,ce100,ce100,ce100,ce100,ce100,bi200,ce20,ce20,ce100
fever:10567,bm25,ce100,bm25,bm25,ce100,bi200,ce100,ce20,ce20,bm25
fever:105693,bm25,bm25,bm25,bm25,bm25,bi200,bm25,hybrid,bm25,hybrid
fever:105702,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,ce20
fever:105719,bm25,ce100,ce20,bm25,ce100,ce20,ce100,ce20,ce20,ce20
fever:105724,ce20,ce100,bm25,ce20,ce100,ce20,bi200,ce100,bm25,hybrid
fever:105788,bm25,bm25,bm25,bm25,bm25,bi200,bm25,hybrid,bi200,bm25
fever:105806,ce20,ce100,ce20,ce100,ce20,ce20,bi200,ce20,ce100,ce100
fever:105813,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bm25
fever:105835,bm25,ce20,bm25,bm25,bm25,bm25,bm25,bi200,bi200,bm25
fever:105842,ce20,bm25,ce20,ce20,ce20,ce20,ce20,ce20,bm25,bm25
fever:105896,bm25,ce100,bm25,bm25,bm25,ce100,bm25,hybrid,bm25,bm25
fever:105928,ce20,ce20,bm25,ce20,ce20,ce20,ce100,hybrid,hybrid,hybrid
fever:105931,ce20,ce20,bm25,ce20,ce20,bi200,ce20,bi200,ce20,ce20
fever:105933,bm25,ce20,bm25,ce20,ce20,bi200,bm25,ce20,hybrid,hybrid
fever:105954,ce20,ce20,ce20,ce20,ce100,ce100,ce100,ce100,ce100,bm25
fever:105997,bm25,bm25,bm25,bm25,bm25,ce20,ce100,hybrid,hybrid,bm25
fever:106010,ce100,ce100,ce100,ce100,ce100,bi200,hybrid,hybrid,bi200,bi200
fever:106016,bm25,bm25,ce100,bm25,bm25,bm25,bm25,hybrid,ce20,hybrid
fever:106019,ce100,bm25,bm25,ce100,ce20,hybrid,bm25,bi200,hybrid,bi200
fever:106023,ce20,ce20,ce20,ce20,ce100,ce100,ce20,ce20,bm25,hybrid
fever:106030,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bm25,bi200,bm25
fever:106044,ce100,ce100,bm25,ce20,ce100,hybrid,bi200,hybrid,hybrid,hybrid
fever:106071,ce20,ce20,bm25,ce20,ce20,hybrid,bm25,bm25,ce20,bi200
fever:106078,ce100,ce20,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20
fever:106084,bm25,bm25,ce20,bm25,bm25,ce20,bi200,ce20,hybrid,ce20
fever:106114,bm25,bm25,ce100,ce100,bm25,hybrid,bi200,hybrid,bi200,bi200
fever:106115,bm25,bm25,ce100,ce100,bm25,hybrid,bi200,hybrid,bi200,bi200
fever:106132,bm25,ce20,bm25,bm25,bm25,hybrid,bi200,hybrid,bm25,bm25
fever:106144,ce20,bm25,bm25,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:106162,bm25,ce20,bm25,bm25,bm25,bm25,bi200,bm25,ce20,ce20
fever:106176,bm25,ce100,bm25,bm25,ce100,bi200,hybrid,hybrid,bi200,bi200
fever:106191,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bi200,bm25,bi200
fever:106206,ce20,bm25,bm25,ce20,ce20,bm25,ce100,hybrid,ce20,ce20
fever:106209,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200,ce20
fever:106211,ce20,ce100,ce20,ce20,ce100,ce20,ce100,ce100,ce20,bi200
fever:106236,ce100,ce100,bm25,bm25,ce100,ce100,ce20,hybrid,hybrid,ce100
fever:106288,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,hybrid,bm25
fever:106296,ce100,ce100,bm25,ce20,ce20,ce100,ce100,bi200,bi200,hybrid
fever:106308,ce100,ce20,ce100,ce20,ce100,bi200,bm25,ce100,bi200,ce20
fever:10634,ce100,bm25,ce100,bm25,ce100,hybrid,bi200,ce20,bi200,bi200
fever:10635,ce100,ce100,ce100,bm25,ce20,hybrid,bi200,ce20,bi200,ce100
fever:106359,ce20,ce20,ce20,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:106369,bm25,bm25,bm25,bm25,ce20,ce20,hybrid,ce20,ce20,ce20
fever:106387,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20
fever:106392,ce20,bm25,ce20,bm25,ce20,bi200,ce20,hybrid,ce20,ce20
fever:106404,bm25,ce100,ce20,ce20,bm25,ce20,ce20,hybrid,ce20,ce100
fever:106458,ce20,ce100,ce20,ce20,ce20,ce100,hybrid,hybrid,hybrid,hybrid
fever:106478,bm25,ce100,bm25,ce20,ce100,bm25,ce100,bi200,hybrid,bm25
fever:106481,ce20,ce20,bm25,ce20,ce100,bi200,bi200,hybrid,bi200,hybrid
fever:106496,ce100,ce100,ce100,bm25,bm25,bi200,ce20,hybrid,ce20,ce20
fever:106498,ce20,ce20,ce100,ce20,ce20,bi200,ce100,bi200,hybrid,hybrid
fever:10650,bm25,bm25,ce100,bm25,ce100,bi200,bi200,hybrid,bi200,ce20
fever:106513,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid,hybrid,bi200,bi200
fever:106526,ce100,ce100,ce20,ce20,ce100,ce100,bi200,bi200,hybrid,ce100
fever:10654,bm25,bm25,bm25,bm25,bm25,bi200,bm25,hybrid,bm25,bm25
fever:10655,bm25,bm25,bm25,bm25,bm25,ce20,bm25,hybrid,bm25,bm25
fever:106557,bm25,bm25,ce20,ce20,bm25,ce20,bm25,bm25,ce20,bm25
fever:106600,bm25,ce20,bm25,bm25,ce20,ce100,bm25,ce20,bi200,hybrid
fever:106615,ce20,bm25,ce20,bm25,ce20,ce100,ce20,ce20,bm25,bm25
fever:106627,bm25,bm25,ce20,bm25,bm25,bi200,bi200,bi200,bi200,bi200
fever:106646,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bi200,hybrid,bi200
fever:106668,ce100,ce20,bm25,bm25,ce20,ce100,ce100,bi200,bi200,bm25
fever:106683,ce20,bm25,bm25,ce100,ce100,ce100,ce100,ce20,bi200,bi200
fever:10670,ce20,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20,bi200
fever:10671,ce20,bm25,ce20,ce20,ce20,bm25,bm25,bm25,bm25,ce20
fever:106732,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bi200,bm25,bi200
fever:10674,ce20,ce100,bm25,ce20,ce100,bi200,bm25,bi200,bm25,bi200
fever:10675,ce20,ce100,bm25,bm25,ce100,bi200,bm25,bi200,bm25,bi200
fever:106802,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bm25,hybrid,bm25
fever:106809,bm25,ce100,bm25,ce20,ce20,bi200,bi200,hybrid,bi200,bm25
fever:106826,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bm25
fever:106832,bm25,ce20,ce20,bm25,ce20,bm25,bm25,bm25,ce20,ce20
fever:106836,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,hybrid,ce20
fever:106851,ce100,bm25,bm25,ce100,bm25,bi200,ce20,hybrid,bi200,hybrid
fever:106855,ce20,ce20,ce20,ce100,ce20,bi200,bi200,hybrid,hybrid,bi200
fever:106859,ce20,bm25,ce20,ce20,ce20,hybrid,ce100,bm25,bm25,ce20
fever:106870,bm25,ce100,ce20,ce20,ce100,ce100,ce100,ce20,ce100,hybrid
fever:10688,bm25,ce20,ce20,bm25,bm25,ce20,bi200,bm25,ce20,bm25
fever:10689,bm25,ce20,bm25,bm25,bm25,ce20,ce100,bm25,ce20,hybrid
fever:106912,ce100,ce100,ce100,bm25,bm25,ce20,ce100,ce20,ce20,ce20
fever:10692,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200,ce20
fever:106921,ce20,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,bi200
fever:106926,bm25,ce20,ce20,bm25,bm25,ce20,ce100,bm25,ce20,bm25
fever:106928,bm25,bm25,ce100,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:106929,ce20,ce100,bm25,bm25,ce20,hybrid,bm25,hybrid,ce20,bm25
fever:106940,ce20,ce100,ce20,bm25,ce20,ce100,ce100,ce100,ce20,bi200
fever:106966,ce20,ce100,ce20,bm25,ce100,bi200,bi200,bi200,bi200,hybrid
fever:10698,bm25,bm25,bm25,bm25,bm25,ce20,bm25,hybrid,hybrid,bm25
fever:106981,bm25,bm25,bm25,bm25,bm25,hybrid,bi200,bi200,bi200,bi200
fever:106996,bm25,bm25,ce20,bm25,bm25,ce20,bm25,ce20,ce20,ce20
fever:107005,ce20,ce20,bm25,bm25,ce20,ce20,bm25,bm25,ce20,bm25
fever:107035,ce20,ce100,ce100,ce100,ce100,hybrid,hybrid,hybrid,hybrid,ce100
fever:107036,ce20,ce100,bm25,bm25,ce20,bm25,bm25,hybrid,bm25,bm25
fever:107042,bm25,ce20,ce20,ce20,bm25,bm25,ce100,ce20,bi200,ce20
fever:10706,bm25,bm25,bm25,bm25,ce100,ce20,bm25,bm25,bm25,bm25
fever:107060,bm25,ce100,bm25,bm25,ce20,bm25,bm25,bi200,ce20,bm25
fever:107064,bm25,bm25,ce20,bm25,ce20,ce20,ce100,ce100,ce20,ce20
fever:107067,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bi200
fever:10707,bm25,bm25,bm25,bm25,ce100,ce20,hybrid,bm25,bm25,bm25
fever:107073,ce20,bm25,ce20,ce100,ce20,hybrid,hybrid,hybrid,hybrid,ce20
fever:107119,ce20,bm25,bm25,bm25,ce20,bi200,hybrid,hybrid,bi200,bi200
fever:10712,ce20,ce100,ce20,bm25,ce20,ce100,bi200,bm25,ce20,bi200
fever:107124,ce20,bm25,bm25,bm25,ce20,ce20,bm25,hybrid,ce20,ce20
fever:10713,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,hybrid
fever:107135,ce20,ce20,ce100,bm25,ce20,ce20,bm25,bm25,ce20,ce20
fever:107163,ce100,ce100,ce100,ce100,ce100,hybrid,bi200,hybrid,hybrid,hybrid
fever:107185,ce20,ce20,ce20,bm25,ce100,ce100,bm25,ce20,ce20,bm25
fever:107192,bm25,ce20,bm25,bm25,bm25,ce20,bm25,ce20,ce20,bi200
fever:10721,ce100,ce100,ce100,ce100,ce100,hybrid,ce100,bi200,hybrid,hybrid
fever:107258,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bm25,ce20,ce20
fever:107273,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:107285,ce20,ce20,ce20,bm25,ce20,ce100,ce20,hybrid,bi200,hybrid
fever:107287,ce20,ce100,bm25,bm25,bm25,hybrid,ce100,hybrid,hybrid,hybrid
fever:107305,bm25,bm25,ce20,ce20,ce20,bm25,bm25,bm25,ce20,bm25
fever:107307,bm25,bm25,bm25,ce20,bm25,ce20,hybrid,bm25,bm25,bm25
fever:107308,ce20,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,hybrid,ce20
fever:107320,ce20,ce100,bm25,ce20,ce20,ce100,bm25,hybrid,hybrid,bi200
fever:107322,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bi200,bm25,bi200
fever:107335,ce100,ce100,ce100,bm25,ce100,ce100,bm25,hybrid,hybrid,ce20
fever:107347,bm25,bm25,bm25,bm25,ce20,ce20,bm25,bm25,ce20,ce100
fever:107362,bm25,ce20,ce20,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:107364,ce20,ce20,bm25,bm25,ce20,bi200,ce20,ce100,ce20,ce20
fever:10738,bm25,bm25,ce100,bm25,bm25,bm25,bm25,hybrid,bm25,ce20
fever:107384,ce20,ce20,ce20,ce20,ce20,bi200,bi200,bi200,ce20,ce20
fever:107413,bm25,bm25,ce100,bm25,ce100,bm25,hybrid,hybrid,ce20,hybrid
fever:107419,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20
fever:107438,ce20,ce20,ce20,bm25,ce100,ce20,ce20,ce20,bm25,ce20
fever:107465,ce100,ce20,ce20,ce20,ce20,bi200,ce100,ce20,hybrid,bi200
fever:107470,bm25,ce100,ce20,bm25,ce20,bi200,bi200,ce20,ce20,ce20
fever:107480,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:107503,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,ce100,hybrid
fever:107510,bm25,ce20,bm25,bm25,ce20,ce20,ce20,hybrid,bm25,bm25
fever:107511,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce20,bm25,bm25
fever:107520,ce20,bm25,bm25,ce20,ce100,bi200,bm25,hybrid,hybrid,bm25
fever:107543,ce20,ce100,ce100,bm25,ce100,bi200,bm25,hybrid,bi200,bi200
fever:107547,ce20,ce100,ce20,bm25,ce20,ce20,hybrid,bi200,bi200,hybrid
fever:107583,bm25,ce20,bm25,bm25,ce20,bi200,bi200,hybrid,bm25,bm25
fever:107585,ce20,bm25,ce20,bm25,ce20,ce100,bi200,hybrid,ce20,hybrid
fever:107589,ce20,ce20,ce20,ce100,ce20,ce100,ce100,ce20,hybrid,hybrid
fever:1076,ce20,bm25,ce20,ce20,ce20,ce20,bm25,bi200,ce20,bi200
fever:107600,ce20,bm25,bm25,bm25,bm25,ce20,bi200,bi200,bi200,bi200
fever:107611,bm25,bm25,bm25,bm25,bm25,ce20,ce100,ce20,ce20,ce20
fever:10765,bm25,bm25,bm25,bm25,ce20,ce100,bm25,bi200,bi200,ce20
fever:107654,bm25,ce20,ce20,bm25,ce20,ce20,bi200,hybrid,bm25,bm25
fever:107667,bm25,ce100,ce20,ce100,ce100,bi200,hybrid,ce100,bi200,bi200
fever:107699,ce100,ce100,ce100,ce20,ce100,ce100,ce100,ce20,ce20,bi200
fever:1077,ce20,ce100,ce20,ce100,ce20,ce20,bi200,ce100,ce20,ce20
fever:107725,bm25,bm25,bm25,bm25,bm25,hybrid,bi200,bm25,hybrid,bi200
fever:107731,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200,bi200
fever:107749,ce20,ce100,ce100,ce100,ce100,ce100,bi200,bm25,ce20,bi200
fever:107764,ce20,bm25,bm25,bm25,ce20,hybrid,hybrid,ce20,ce20,bm25
fever:107783,ce100,ce100,ce100,bm25,ce20,ce20,ce100,hybrid,hybrid,hybrid
fever:107786,ce20,ce20,ce20,bm25,bm25,ce20,ce100,ce20,bm25,hybrid
fever:107793,ce20,bm25,ce100,bm25,bm25,ce100,bm25,hybrid,bi200,bi200
fever:107816,bm25,ce20,ce20,bm25,bm25,bi200,bm25,ce20,ce20,ce100
fever:107833,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bi200,bm25,bi200
fever:107856,bm25,ce100,ce100,ce100,bm25,bi200,bi200,ce20,bi200,bi200
fever:107878,ce20,bm25,bm25,bm25,bm25,bi200,bm25,bm25,bi200,bm25
fever:107910,ce20,ce20,ce20,ce20,ce20,bi200,ce20,ce20,ce20,bm25
fever:107926,bm25,bm25,bm25,ce20,ce20,bm25,bm25,ce20,bm25,bm25
fever:107928,bm25,ce100,ce100,bm25,ce20,hybrid,bm25,ce100,ce20,ce100
fever:107968,ce20,ce20,ce20,bm25,ce20,bi200,ce100,ce20,ce20,bi200
fever:107977,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,ce20,bm25
fever:10798,ce100,ce20,ce20,ce20,ce20,bi200,bi200,hybrid,bi200,bi200
fever:108003,ce100,bm25,ce20,ce20,ce20,ce20,ce100,ce20,ce100,bm25
fever:108031,bm25,ce20,ce20,ce20,ce100,ce20,ce100,ce100,ce20,ce100
fever:108034,ce20,ce20,ce20,bm25,ce100,ce20,bm25,ce20,ce20,bi200
fever:108079,bm25,ce100,ce20,bm25,ce100,hybrid,bm25,ce100,hybrid,hybrid
fever:108085,ce100,ce100,bm25,bm25,ce100,bi200,bi200,hybrid,bi200,ce20
fever:10810,bm25,ce20,bm25,ce20,bm25,bm25,bm25,hybrid,bi200,bm25
fever:108104,bm25,bm25,ce20,bm25,ce20,bi200,ce100,ce20,ce20,bi200
fever:108107,bm25,ce20,bm25,ce20,bm25,ce100,bi200,bm25,bm25,bm25
fever:108115,bm25,bm25,ce100,bm25,ce100,hybrid,bm25,ce100,hybrid,bm25
fever:108119,ce20,bm25,bm25,ce100,ce20,ce20,hybrid,ce20,ce20,hybrid
fever:108122,ce100,ce100,ce100,ce100,ce100,hybrid,bm25,ce20,bi200,ce20
fever:10814,ce20,ce20,bm25,ce20,ce20,bi200,ce20,ce20,ce20,bm25
fever:108145,ce100,ce100,ce100,ce100,ce100,ce100,bi200,ce100,bi200,bi200
fever:108162,ce100,ce100,ce100,ce100,ce100,ce20,bi200,ce100,ce100,bi200
fever:108171,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid
fever:108198,ce20,ce20,ce20,ce20,ce100,ce100,bm25,ce20,bm25,ce20
fever:108201,bm25,ce20,bm25,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:108202,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bm25,bm25
fever:108208,ce100,ce100,ce100,ce100,ce100,hybrid,ce100,hybrid,hybrid,hybrid
fever:108267,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bm25
fever:108279,bm25,ce100,ce20,ce20,bm25,bi200,bi200,ce20,ce20,bi200
fever:108281,bm25,bm25,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:108297,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25
fever:108301,bm25,bm25,ce100,bm25,ce100,bi200,bi200,bi200,bi200,bm25
fever:108315,bm25,ce100,bm25,bm25,ce20,bi200,ce100,hybrid,hybrid,bi200
fever:108325,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,bm25,bm25
fever:108326,bm25,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce20,ce20
fever:108345,ce20,ce20,ce20,bm25,bm25,ce20,ce100,ce20,ce20,ce20
fever:108352,ce20,bm25,ce20,ce20,ce20,bi200,bm25,ce20,bm25,ce20
fever:108376,ce100,ce100,ce100,ce20,ce20,bi200,ce20,bi200,hybrid,hybrid
fever:10838,ce100,ce20,ce100,bm25,ce100,ce100,ce100,bi200,bi200,hybrid
fever:108420,ce20,ce100,ce20,bm25,ce100,ce100,bi200,ce100,ce20,ce20
fever:108426,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25
fever:108434,ce20,bm25,ce20,bm25,bm25,bi200,bm25,ce20,bm25,bm25
fever:10844,ce100,ce20,ce100,bm25,ce20,bi200,ce100,bi200,ce100,ce20
fever:108444,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,bi200
fever:108456,bm25,ce20,bm25,bm25,ce20,bm25,bm25,bm25,ce20,bm25
fever:108481,ce100,ce100,ce100,ce100,ce100,ce100,bi200,ce100,ce100,ce100
fever:108486,ce20,bm25,bm25,bm25,bm25,ce100,bm25,hybrid,hybrid,hybrid
fever:108498,ce20,ce20,bm25,bm25,bm25,ce20,bi200,bi200,bi200,bm25
fever:108510,ce20,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,bi200
fever:108518,ce100,ce100,ce20,ce100,ce100,ce20,bi200,bi200,hybrid,bi200
fever:108525,bm25,bm25,ce20,bm25,bm25,ce20,bm25,ce20,bi200,bm25
fever:108547,ce100,ce20,ce20,ce20,ce20,bi200,ce20,ce100,ce100,hybrid
fever:108548,ce100,ce100,ce100,bm25,ce100,bi200,hybrid,bi200,bi200,bi200
fever:108567,bm25,ce100,ce20,ce20,ce100,ce20,bm25,ce20,ce100,bi200
fever:108598,ce20,bm25,bm25,bm25,ce20,ce20,bi200,hybrid,bi200,bm25
fever:108618,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,ce100
fever:108634,bm25,ce20,bm25,bm25,bm25,bi200,bi200,bm25,bi200,bi200
fever:108646,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bm25,bm25
fever:108663,ce100,ce20,ce100,ce20,ce20,ce20,hybrid,ce100,bi200,hybrid
